action,sample,imgPath,vidPath,dataset,response,one_person,face_visible,gender,age,race
battle-rope_jumping-jack,18,video\battle-rope_jumping-jack\battle-rope_jumping-jack_018.jpg,video\battle-rope_jumping-jack\battle-rope_jumping-jack_018.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. White,yes,visible,female,middle-aged,white
battle-rope_jumping-jack,19,video\battle-rope_jumping-jack\battle-rope_jumping-jack_019.jpg,video\battle-rope_jumping-jack\battle-rope_jumping-jack_019.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
battle-rope_power-slam,0,video\battle-rope_power-slam\battle-rope_power-slam_000.jpg,video\battle-rope_power-slam\battle-rope_power-slam_000.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_power-slam,1,video\battle-rope_power-slam\battle-rope_power-slam_001.jpg,video\battle-rope_power-slam\battle-rope_power-slam_001.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,2,video\battle-rope_power-slam\battle-rope_power-slam_002.jpg,video\battle-rope_power-slam\battle-rope_power-slam_002.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,3,video\battle-rope_power-slam\battle-rope_power-slam_003.jpg,video\battle-rope_power-slam\battle-rope_power-slam_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_power-slam,4,video\battle-rope_power-slam\battle-rope_power-slam_004.jpg,video\battle-rope_power-slam\battle-rope_power-slam_004.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,5,video\battle-rope_power-slam\battle-rope_power-slam_005.jpg,video\battle-rope_power-slam\battle-rope_power-slam_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,6,video\battle-rope_power-slam\battle-rope_power-slam_006.jpg,video\battle-rope_power-slam\battle-rope_power-slam_006.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_power-slam,7,video\battle-rope_power-slam\battle-rope_power-slam_007.jpg,video\battle-rope_power-slam\battle-rope_power-slam_007.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,8,video\battle-rope_power-slam\battle-rope_power-slam_008.jpg,video\battle-rope_power-slam\battle-rope_power-slam_008.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_power-slam,9,video\battle-rope_power-slam\battle-rope_power-slam_009.jpg,video\battle-rope_power-slam\battle-rope_power-slam_009.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_power-slam,10,video\battle-rope_power-slam\battle-rope_power-slam_010.jpg,video\battle-rope_power-slam\battle-rope_power-slam_010.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_power-slam,11,video\battle-rope_power-slam\battle-rope_power-slam_011.jpg,video\battle-rope_power-slam\battle-rope_power-slam_011.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
battle-rope_power-slam,12,video\battle-rope_power-slam\battle-rope_power-slam_012.jpg,video\battle-rope_power-slam\battle-rope_power-slam_012.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,13,video\battle-rope_power-slam\battle-rope_power-slam_013.jpg,video\battle-rope_power-slam\battle-rope_power-slam_013.jpg,default,1. yes 2. visible 3. female 4. adult 5. Black,yes,visible,female,adult,black
battle-rope_power-slam,14,video\battle-rope_power-slam\battle-rope_power-slam_014.jpg,video\battle-rope_power-slam\battle-rope_power-slam_014.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,15,video\battle-rope_power-slam\battle-rope_power-slam_015.jpg,video\battle-rope_power-slam\battle-rope_power-slam_015.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_power-slam,16,video\battle-rope_power-slam\battle-rope_power-slam_016.jpg,video\battle-rope_power-slam\battle-rope_power-slam_016.jpg,default,1. yes 2. visible 3. male 4. teenager 5. White,yes,visible,male,teenager,white
battle-rope_power-slam,17,video\battle-rope_power-slam\battle-rope_power-slam_017.jpg,video\battle-rope_power-slam\battle-rope_power-slam_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_power-slam,18,video\battle-rope_power-slam\battle-rope_power-slam_018.jpg,video\battle-rope_power-slam\battle-rope_power-slam_018.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_power-slam,19,video\battle-rope_power-slam\battle-rope_power-slam_019.jpg,video\battle-rope_power-slam\battle-rope_power-slam_019.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_rainbow,0,video\battle-rope_rainbow\battle-rope_rainbow_000.jpg,video\battle-rope_rainbow\battle-rope_rainbow_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_rainbow,1,video\battle-rope_rainbow\battle-rope_rainbow_001.jpg,video\battle-rope_rainbow\battle-rope_rainbow_001.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_rainbow,2,video\battle-rope_rainbow\battle-rope_rainbow_002.jpg,video\battle-rope_rainbow\battle-rope_rainbow_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
battle-rope_rainbow,3,video\battle-rope_rainbow\battle-rope_rainbow_003.jpg,video\battle-rope_rainbow\battle-rope_rainbow_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_rainbow,4,video\battle-rope_rainbow\battle-rope_rainbow_004.jpg,video\battle-rope_rainbow\battle-rope_rainbow_004.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_rainbow,5,video\battle-rope_rainbow\battle-rope_rainbow_005.jpg,video\battle-rope_rainbow\battle-rope_rainbow_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_rainbow,6,video\battle-rope_rainbow\battle-rope_rainbow_006.jpg,video\battle-rope_rainbow\battle-rope_rainbow_006.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_rainbow,7,video\battle-rope_rainbow\battle-rope_rainbow_007.jpg,video\battle-rope_rainbow\battle-rope_rainbow_007.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_rainbow,8,video\battle-rope_rainbow\battle-rope_rainbow_008.jpg,video\battle-rope_rainbow\battle-rope_rainbow_008.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. east-asian,yes,not-visible,male,adult,east-asian
battle-rope_rainbow,9,video\battle-rope_rainbow\battle-rope_rainbow_009.jpg,video\battle-rope_rainbow\battle-rope_rainbow_009.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_rainbow,10,video\battle-rope_rainbow\battle-rope_rainbow_010.jpg,video\battle-rope_rainbow\battle-rope_rainbow_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_rainbow,11,video\battle-rope_rainbow\battle-rope_rainbow_011.jpg,video\battle-rope_rainbow\battle-rope_rainbow_011.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_rainbow,12,video\battle-rope_rainbow\battle-rope_rainbow_012.jpg,video\battle-rope_rainbow\battle-rope_rainbow_012.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. Latino,yes,not-visible,male,adult,latino
battle-rope_rainbow,13,video\battle-rope_rainbow\battle-rope_rainbow_013.jpg,video\battle-rope_rainbow\battle-rope_rainbow_013.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_rainbow,14,video\battle-rope_rainbow\battle-rope_rainbow_014.jpg,video\battle-rope_rainbow\battle-rope_rainbow_014.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_rainbow,15,video\battle-rope_rainbow\battle-rope_rainbow_015.jpg,video\battle-rope_rainbow\battle-rope_rainbow_015.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_rainbow,16,video\battle-rope_rainbow\battle-rope_rainbow_016.jpg,video\battle-rope_rainbow\battle-rope_rainbow_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_rainbow,17,video\battle-rope_rainbow\battle-rope_rainbow_017.jpg,video\battle-rope_rainbow\battle-rope_rainbow_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_rainbow,18,video\battle-rope_rainbow\battle-rope_rainbow_018.jpg,video\battle-rope_rainbow\battle-rope_rainbow_018.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_rainbow,19,video\battle-rope_rainbow\battle-rope_rainbow_019.jpg,video\battle-rope_rainbow\battle-rope_rainbow_019.jpg,default,1. yes 2. visible 3. male 4. adult 5. Black,yes,visible,male,adult,black
battle-rope_russian-twist,0,video\battle-rope_russian-twist\battle-rope_russian-twist_000.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_000.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
battle-rope_russian-twist,1,video\battle-rope_russian-twist\battle-rope_russian-twist_001.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_001.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_russian-twist,2,video\battle-rope_russian-twist\battle-rope_russian-twist_002.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_002.jpg,default,1. yes 2. visible 3. female 4. adult 5. Southeast-asian,yes,visible,female,adult,southeast-asian
battle-rope_russian-twist,3,video\battle-rope_russian-twist\battle-rope_russian-twist_003.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_russian-twist,4,video\battle-rope_russian-twist\battle-rope_russian-twist_004.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_004.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_russian-twist,5,video\battle-rope_russian-twist\battle-rope_russian-twist_005.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_russian-twist,6,video\battle-rope_russian-twist\battle-rope_russian-twist_006.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_006.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_russian-twist,7,video\battle-rope_russian-twist\battle-rope_russian-twist_007.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_007.jpg,default,1. yes 2. visible 3. female 4. teenager 5. White,yes,visible,female,teenager,white
battle-rope_russian-twist,8,video\battle-rope_russian-twist\battle-rope_russian-twist_008.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_008.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_russian-twist,9,video\battle-rope_russian-twist\battle-rope_russian-twist_009.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_009.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_russian-twist,10,video\battle-rope_russian-twist\battle-rope_russian-twist_010.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_010.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_russian-twist,11,video\battle-rope_russian-twist\battle-rope_russian-twist_011.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_011.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_russian-twist,12,video\battle-rope_russian-twist\battle-rope_russian-twist_012.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_012.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_russian-twist,13,video\battle-rope_russian-twist\battle-rope_russian-twist_013.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_013.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_russian-twist,14,video\battle-rope_russian-twist\battle-rope_russian-twist_014.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_014.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_russian-twist,15,video\battle-rope_russian-twist\battle-rope_russian-twist_015.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_015.jpg,default,1. yes 2. visible 3. female 4. adult 5. White,yes,visible,female,adult,white
battle-rope_russian-twist,16,video\battle-rope_russian-twist\battle-rope_russian-twist_016.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_016.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_russian-twist,17,video\battle-rope_russian-twist\battle-rope_russian-twist_017.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_017.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_russian-twist,18,video\battle-rope_russian-twist\battle-rope_russian-twist_018.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_018.jpg,default,1. yes 2. visible 3. female 4. middle-aged 5. Southeast-asian,yes,visible,female,middle-aged,southeast-asian
battle-rope_russian-twist,19,video\battle-rope_russian-twist\battle-rope_russian-twist_019.jpg,video\battle-rope_russian-twist\battle-rope_russian-twist_019.jpg,default,1. yes 2. not-visible 3. male 4. adult 5. White,yes,not-visible,male,adult,white
battle-rope_sideplank,0,video\battle-rope_sideplank\battle-rope_sideplank_000.jpg,video\battle-rope_sideplank\battle-rope_sideplank_000.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_sideplank,1,video\battle-rope_sideplank\battle-rope_sideplank_001.jpg,video\battle-rope_sideplank\battle-rope_sideplank_001.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_sideplank,2,video\battle-rope_sideplank\battle-rope_sideplank_002.jpg,video\battle-rope_sideplank\battle-rope_sideplank_002.jpg,default,1. yes 2. not-visible 3. female 4. adult 5. White,yes,not-visible,female,adult,white
battle-rope_sideplank,3,video\battle-rope_sideplank\battle-rope_sideplank_003.jpg,video\battle-rope_sideplank\battle-rope_sideplank_003.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_sideplank,4,video\battle-rope_sideplank\battle-rope_sideplank_004.jpg,video\battle-rope_sideplank\battle-rope_sideplank_004.jpg,default,1. yes 2. visible 3. male 4. middle-aged 5. Southeast-asian,yes,visible,male,middle-aged,southeast-asian
battle-rope_sideplank,5,video\battle-rope_sideplank\battle-rope_sideplank_005.jpg,video\battle-rope_sideplank\battle-rope_sideplank_005.jpg,default,1. yes 2. visible 3. male 4. adult 5. Southeast-asian,yes,visible,male,adult,southeast-asian
battle-rope_sideplank,6,video\battle-rope_sideplank\battle-rope_sideplank_006.jpg,video\battle-rope_sideplank\battle-rope_sideplank_006.jpg,default,1. yes 2. visible 3. male 4. adult 5. White,yes,visible,male,adult,white
battle-rope_sideplank,7,video\battle-rope_sideplank\battle-rope_sideplank_007.jpg,video\battle-rope_sideplank\battle-rope_sideplank_007.jpg,default,1. yes 2. visible 3. male 4. teenager 5. Black,yes,visible,male,teenager,black
